1733985832810629632,-0.10112,0.03890,0.01660,0.80901,0.09047,-0.56760,0.12310,-0.02210,0.04581,-0.02608,
1733985832881829376,-0.09973,0.04232,0.01395,0.81145,0.08850,-0.56363,0.12669,0.00876,0.05068,-0.03746,
1733985832917671424,-0.09931,0.04380,0.01275,0.81210,0.08694,-0.56264,0.12791,0.01499,0.05164,-0.04033,
1733985832996378368,-0.09508,0.04699,0.00938,0.81571,0.08237,-0.55790,0.12878,0.04349,0.03963,-0.02793,
1733985833060997376,-0.09302,0.04611,0.00870,0.81737,0.07741,-0.55709,0.12475,0.01466,0.01707,-0.02165,
1733985833102469376,-0.09286,0.04660,0.00828,0.81693,0.07474,-0.55838,0.12348,-0.01482,0.00223,-0.00461,
1733985833131871488,-0.09308,0.04704,0.00805,0.81659,0.07282,-0.55927,0.12288,-0.00894,0.00302,-0.00026,
1733985833168823552,-0.09286,0.04747,0.00775,0.81648,0.07063,-0.55993,0.12182,-0.00405,0.00393,-0.00259,
1733985833203885568,-0.09220,0.04822,0.00705,0.81653,0.06723,-0.56058,0.12045,0.00575,0.01442,-0.01097,
1733985833275013376,-0.09046,0.04910,0.00588,0.81661,0.06147,-0.56175,0.11754,0.01663,0.01531,-0.01336,
1733985833310428416,-0.09011,0.04910,0.00573,0.81618,0.05967,-0.56281,0.11629,0.01013,0.00426,-0.00575,
1733985833381028352,-0.08746,0.04848,0.00547,0.81635,0.05481,-0.56407,0.11127,0.03776,0.00006,-0.00295,
1733985833419120640,-0.08630,0.04806,0.00541,0.81651,0.05326,-0.56438,0.10933,0.03691,-0.00478,-0.00691,
1733985833489157376,-0.08470,0.04722,0.00551,0.81641,0.05049,-0.56546,0.10568,0.02061,-0.00539,-0.00375,
1733985833525251328,-0.08386,0.04690,0.00550,0.81625,0.04857,-0.56625,0.10362,0.00826,0.00147,-0.00198,
1733985833562199552,-0.08386,0.04673,0.00561,0.81559,0.04716,-0.56755,0.10234,-0.00366,0.00144,0.00170,
1733985833633248512,-0.08393,0.04646,0.00589,0.81477,0.04537,-0.56919,0.10060,0.00361,0.00074,-0.00076,
1733985833668366336,-0.08348,0.04628,0.00590,0.81489,0.04478,-0.56920,0.09979,0.01728,-0.00427,-0.00259,
1733985833740000512,-0.08182,0.04587,0.00569,0.81572,0.04350,-0.56847,0.09775,0.01589,-0.01093,-0.00419,
1733985833776347392,-0.08081,0.04547,0.00565,0.81611,0.04244,-0.56827,0.09610,0.00661,-0.01689,0.00578,
1733985833810923520,-0.07956,0.04456,0.00593,0.81670,0.04214,-0.56777,0.09412,0.01524,-0.03088,0.01542,
1733985833882852608,-0.07671,0.04279,0.00628,0.81754,0.03957,-0.56761,0.08877,0.02070,-0.02964,0.01372,
1733985833916280576,-0.07542,0.04198,0.00641,0.81776,0.03783,-0.56784,0.08604,0.02614,-0.03382,0.01034,
1733985833988165632,-0.07108,0.03991,0.00631,0.81909,0.03335,-0.56720,0.07915,0.02599,-0.03707,0.00974,
1733985834024924416,-0.07009,0.03844,0.00693,0.81904,0.03267,-0.56771,0.07621,-0.00065,-0.04590,0.02467,
1733985834063252480,-0.06921,0.03691,0.00765,0.81991,0.03402,-0.56660,0.07451,0.01357,-0.05297,0.02783,
1733985834131750656,-0.06832,0.03452,0.00877,0.82015,0.03471,-0.56668,0.07093,-0.02369,-0.03718,0.02651,
1733985834168479488,-0.06871,0.03303,0.00990,0.81918,0.03475,-0.56837,0.06849,-0.03376,-0.03606,0.03581,
1733985834241029376,-0.07135,0.03085,0.01216,0.81640,0.03481,-0.57272,0.06540,-0.06737,-0.03298,0.03465,
1733985834276360448,-0.07400,0.03036,0.01330,0.81441,0.03491,-0.57558,0.06504,-0.08366,-0.01411,0.02911,
1733985834309406464,-0.07567,0.03008,0.01402,0.81344,0.03506,-0.57695,0.06495,-0.08283,-0.00100,0.02524,
1733985834381522432,-0.08184,0.03106,0.01509,0.81008,0.03699,-0.58107,0.06896,-0.09191,0.01816,0.01777,
1733985834418720512,-0.08397,0.03143,0.01545,0.80923,0.03812,-0.58199,0.07065,-0.08822,0.01723,0.01408,
1733985834459108608,-0.08661,0.03220,0.01561,0.80835,0.04008,-0.58268,0.07386,-0.08349,0.02289,0.00803,
1733985834523911424,-0.09245,0.03220,0.01699,0.80590,0.04560,-0.58502,0.07870,-0.08286,0.01449,0.02115,
1733985834562170624,-0.09509,0.03157,0.01807,0.80455,0.04873,-0.58645,0.08007,-0.06988,-0.00637,0.03121,
1733985834633127424,-0.09509,0.02824,0.02041,0.80590,0.05611,-0.58397,0.07976,0.02972,-0.03203,0.01734,
1733985834665861632,-0.09448,0.02769,0.02046,0.80650,0.05697,-0.58310,0.07944,0.03150,-0.01319,-0.00254,
1733985834741632512,-0.09494,0.02796,0.02004,0.80666,0.05733,-0.58272,0.08025,0.01207,0.03428,-0.01633,
1733985834774517504,-0.09511,0.02794,0.01999,0.80664,0.05744,-0.58274,0.08031,0.02092,0.02040,-0.02058,
1733985834817193472,-0.09470,0.02845,0.01953,0.80673,0.05663,-0.58267,0.08052,0.02159,0.01788,-0.02267,
1733985834882119424,-0.09590,0.02912,0.01913,0.80552,0.05457,-0.58454,0.08044,0.01274,0.02938,-0.01484,
1733985834918165504,-0.09559,0.02924,0.01894,0.80553,0.05362,-0.58469,0.07993,0.03250,0.02340,-0.02112,
1733985834990202368,-0.09283,0.02898,0.01816,0.80652,0.05020,-0.58407,0.07665,0.06045,0.02964,-0.02275,
1733985835027173632,-0.09119,0.02849,0.01800,0.80684,0.04820,-0.58418,0.07359,0.06312,0.02829,-0.01821,
1733985835059322624,-0.08983,0.02784,0.01785,0.80732,0.04794,-0.58365,0.07272,0.07374,0.00950,-0.02638,
1733985835132391424,-0.08315,0.02556,0.01712,0.80938,0.04142,-0.58240,0.06323,0.06153,0.00490,-0.02550,
1733985835168847616,-0.08137,0.02460,0.01712,0.80947,0.03919,-0.58276,0.06002,0.04908,0.00537,-0.02120,
1733985835240518656,-0.08124,0.02250,0.01823,0.80673,0.03554,-0.58740,0.05370,-0.00314,-0.00162,0.00880,
1733985835274140672,-0.07992,0.02042,0.01931,0.80611,0.03373,-0.58879,0.04873,0.02849,-0.01001,0.01263,
1733985835310997504,-0.07846,0.01949,0.01944,0.80663,0.03214,-0.58840,0.04581,0.05812,-0.02582,0.00731,
1733985835386493440,-0.07237,0.01530,0.02074,0.80900,0.02318,-0.58658,0.03016,0.06764,-0.04126,0.01426,
1733985835420843520,-0.06428,0.01212,0.01935,0.81051,0.01984,-0.58490,0.02382,0.09296,-0.06088,0.00180,
1733985835487452416,-0.05934,0.00860,0.01947,0.81060,0.01480,-0.58523,0.01451,0.07812,-0.09517,0.02537,
1733985835524790528,-0.05579,0.00476,0.02057,0.81125,0.01360,-0.58450,0.00717,0.08821,-0.11146,0.04077,
1733985835559488512,-0.05446,0.00244,0.02139,0.81077,0.01197,-0.58524,0.00217,0.07694,-0.11126,0.03538,
1733985835632704512,-0.04826,-0.00570,0.02358,0.80869,0.00366,-0.58811,-0.01147,0.11378,-0.13244,0.03104,
1733985835704677632,-0.04498,-0.01006,0.02420,0.80581,-0.00887,-0.59157,-0.02513,0.13596,-0.14734,0.01994,
1733985835742290432,-0.04323,-0.00946,0.02309,0.80492,-0.01685,-0.59225,-0.03259,0.13421,-0.12744,0.00059,
1733985835742290432,-0.04343,-0.01067,0.02313,0.80486,-0.01544,-0.59251,-0.02982,0.15033,-0.14272,-0.00423,
1733985835777077504,-0.04724,-0.00701,0.02340,0.80440,-0.01623,-0.59309,-0.03022,0.11358,-0.09203,-0.00068,
1733985835849614336,-0.04066,-0.01162,0.02273,0.80150,-0.03058,-0.59552,-0.04495,0.12582,-0.09231,-0.00744,
1733985835880230400,-0.04153,-0.01362,0.02409,0.80037,-0.03477,-0.59632,-0.05094,0.09707,-0.09049,0.00760,
1733985835919783680,-0.03797,-0.01762,0.02463,0.79957,-0.04121,-0.59608,-0.06073,0.09967,-0.09708,0.01004,
1733985835955543552,-0.03577,-0.02083,0.02518,0.79752,-0.04829,-0.59730,-0.06967,0.09377,-0.10468,0.01825,
1733985836024099584,-0.03036,-0.02906,0.02675,0.79548,-0.05785,-0.59695,-0.08672,0.09830,-0.12578,0.02017,
1733985836065460480,-0.02864,-0.03277,0.02751,0.79347,-0.06389,-0.59769,-0.09532,0.07810,-0.11022,0.01452,
1733985836132830464,-0.02719,-0.03875,0.02920,0.78941,-0.07294,-0.59978,-0.10851,0.04965,-0.09007,0.02086,
1733985836168274432,-0.02657,-0.04144,0.03009,0.78778,-0.07610,-0.60053,-0.11395,0.05142,-0.09433,0.02039,
1733985836203973632,-0.02394,-0.04549,0.03074,0.78661,-0.08066,-0.59985,-0.12212,0.05345,-0.09573,0.01868,
1733985836314069504,-0.01920,-0.05489,0.03229,0.78358,-0.09070,-0.59848,-0.14000,0.05212,-0.11522,0.01578,
1733985836345942528,-0.01820,-0.05770,0.03276,0.78331,-0.09235,-0.59756,-0.14430,0.04929,-0.10748,0.01275,
1733985836379770624,-0.01762,-0.05989,0.03314,0.78273,-0.09383,-0.59726,-0.14769,0.04364,-0.10076,0.01260,
1733985836418389504,-0.01640,-0.06284,0.03359,0.78123,-0.09783,-0.59705,-0.15375,0.03034,-0.09760,0.02011,
1733985836456546560,-0.01635,-0.06629,0.03476,0.77914,-0.10084,-0.59760,-0.16015,0.02094,-0.09828,0.02963,
1733985836524796416,-0.01449,-0.07109,0.03556,0.77678,-0.10774,-0.59678,-0.16987,0.04465,-0.10701,0.01380,
1733985836562584320,-0.01187,-0.07428,0.03530,0.77634,-0.11286,-0.59458,-0.17616,0.06345,-0.11040,0.00448,
1733985836596740608,-0.01037,-0.07710,0.03526,0.77559,-0.11666,-0.59330,-0.18120,0.06011,-0.11174,-0.00014,
1733985836666437376,-0.00638,-0.08291,0.03480,0.77293,-0.12774,-0.59068,-0.19326,0.03970,-0.11247,0.00904,
1733985836738667520,-0.00580,-0.08933,0.03623,0.76787,-0.13657,-0.59112,-0.20565,-0.00492,-0.11128,0.03383,
1733985836773682688,-0.00631,-0.09311,0.03755,0.76438,-0.14148,-0.59181,-0.21320,-0.02014,-0.10057,0.03505,
1733985836815278592,-0.00802,-0.09595,0.03911,0.76038,-0.14588,-0.59366,-0.21932,-0.03334,-0.09585,0.04103,
1733985836844712448,-0.00950,-0.09747,0.04044,0.75732,-0.14952,-0.59501,-0.22377,-0.03910,-0.09184,0.04586,
1733985836919031296,-0.01165,-0.10215,0.04297,0.75109,-0.15685,-0.59719,-0.23373,-0.04855,-0.09037,0.04520,
1733985836950550528,-0.01266,-0.10391,0.04395,0.74800,-0.16153,-0.59791,-0.23854,-0.04857,-0.07569,0.03982,
1733985837061488384,-0.01423,-0.11097,0.04663,0.74119,-0.16946,-0.59907,-0.25107,-0.03088,-0.04144,0.01307,
1733985837098620416,-0.01397,-0.11225,0.04672,0.73957,-0.17127,-0.59977,-0.25292,-0.02117,-0.02132,0.00742,
1733985837133530624,-0.01525,-0.11227,0.04721,0.73643,-0.17512,-0.60167,-0.25495,-0.00392,0.01412,-0.00284,
1733985837167431680,-0.01495,-0.11211,0.04711,0.73462,-0.17945,-0.60208,-0.25617,0.02241,0.00891,-0.01324,
1733985837206329600,-0.01436,-0.11363,0.04735,0.73247,-0.18425,-0.60139,-0.26053,0.04296,-0.04240,-0.00536,
1733985837275732480,-0.01082,-0.12111,0.04749,0.73203,-0.18997,-0.59232,-0.27785,0.05518,-0.11457,-0.00591,
1733985837310007552,-0.00922,-0.12856,0.04910,0.73236,-0.19014,-0.58851,-0.28487,0.06194,-0.15404,0.00525,
1733985837348257536,-0.00370,-0.13929,0.04809,0.73225,-0.19331,-0.58297,-0.29426,0.09611,-0.19062,-0.02631,
1733985837418154496,0.00339,-0.15351,0.04522,0.72939,-0.20257,-0.57593,-0.30865,0.08785,-0.19751,-0.03104,
1733985837452085504,0.00412,-0.15887,0.04512,0.72637,-0.20653,-0.57494,-0.31493,0.06570,-0.20148,-0.01518,
1733985837523550464,0.00713,-0.17401,0.04530,0.71671,-0.21798,-0.57313,-0.33216,0.05621,-0.21354,0.00237,
1733985837561861632,0.00550,-0.17677,0.04634,0.71220,-0.22346,-0.57317,-0.33810,0.03355,-0.19430,0.01443,
1733985837594881536,0.00326,-0.17912,0.04724,0.70612,-0.23259,-0.57251,-0.34572,0.02566,-0.16028,-0.00017,
1733985837671728640,0.00624,-0.18802,0.04645,0.69696,-0.25382,-0.56876,-0.35543,0.06922,-0.15252,-0.02319,
1733985837739897600,0.01099,-0.18848,0.04398,0.68985,-0.27473,-0.56268,-0.36335,0.07886,-0.12316,-0.00158,
1733985837773989376,0.01053,-0.18313,0.04345,0.68445,-0.28775,-0.55758,-0.37126,0.04965,-0.10525,0.01247,
1733985837812067584,0.01200,-0.18887,0.04419,0.68408,-0.29101,-0.55100,-0.37913,0.02197,-0.13425,0.03509,
1733985837845744640,0.01241,-0.19469,0.04448,0.68313,-0.29256,-0.54655,-0.38604,-0.00200,-0.14295,0.02080,
1733985837917057536,0.01109,-0.20680,0.04322,0.67440,-0.30460,-0.53840,-0.40313,-0.06099,-0.14017,-0.01821,
1733985837952424448,0.01060,-0.21638,0.04183,0.67109,-0.30762,-0.53417,-0.41192,-0.08247,-0.16364,-0.01838,
1733985838027667456,0.00796,-0.23265,0.04129,0.66251,-0.31110,-0.52969,-0.42863,-0.10878,-0.16964,-0.02370,
1733985838061287424,0.00730,-0.23560,0.04435,0.65843,-0.31354,-0.52935,-0.43353,-0.09879,-0.15333,0.01879,
1733985838132142592,0.00031,-0.24540,0.04530,0.64932,-0.31885,-0.53077,-0.44158,-0.11421,-0.15036,0.00198,
1733985838169346560,-0.00258,-0.25048,0.04557,0.64612,-0.32183,-0.53075,-0.44413,-0.11284,-0.15665,0.00982,
1733985838203719680,-0.00433,-0.25034,0.04846,0.64282,-0.32713,-0.52845,-0.44779,-0.09972,-0.12205,0.03561,
1733985838240424448,-0.00626,-0.25488,0.04934,0.64089,-0.32881,-0.52840,-0.44936,-0.10085,-0.11740,0.04982,
1733985838344996352,-0.01216,-0.25079,0.05586,0.63648,-0.33588,-0.53277,-0.44524,-0.10941,0.00003,0.10283,
1733985838384076544,-0.02498,-0.25505,0.06016,0.63682,-0.33162,-0.53960,-0.43968,-0.16157,0.00525,0.12946,
1733985838419580416,-0.01017,-0.22904,0.05375,0.63378,-0.33426,-0.54129,-0.44001,-0.08743,0.10799,0.07783,
1733985838451988480,-0.01464,-0.22627,0.05673,0.63436,-0.32486,-0.54790,-0.43802,-0.09706,0.08384,0.05948,
1733985838486444544,-0.01633,-0.22553,0.05797,0.63461,-0.32071,-0.55057,-0.43737,-0.06627,0.05595,0.03726,
1733985838559537408,-0.01846,-0.22536,0.05875,0.63921,-0.31656,-0.54630,-0.43904,-0.02905,-0.01471,-0.00293,
